unix_ms,event_type,title,description,x,y,z
1701916659953,Player,position,-,-0.004231019,1.672767,-0.06904466
1701916659953,Player,orientation,,6.978916,355.8448,358.4994
1701916659953,Global Eye Tracking,Left,,8.031511,-64.2658,74.67536
1701916659953,Global Eye Tracking,Right,,2.732062,-64.5689,74.79976
1701916660065,Player,position,-,-0.004686389,1.672738,-0.06915224
1701916660065,Player,orientation,,7.000827,355.8314,358.5273
1701916660065,Global Eye Tracking,Left,,8.731404,-63.67988,75.1095
1701916660065,Global Eye Tracking,Right,,3.439206,-64.00214,75.26842
1701916660175,Player,position,-,-0.005331531,1.672707,-0.06902985
1701916660175,Player,orientation,,7.002841,355.6667,358.5407
1701916660175,Global Eye Tracking,Left,,8.288892,-63.93729,74.93536
1701916660175,Global Eye Tracking,Right,,2.992921,-64.25158,75.06924
1701916660287,Player,position,-,-0.005596109,1.672856,-0.06897113
1701916660287,Player,orientation,,6.937595,355.6199,358.5552
1701916660287,Global Eye Tracking,Left,,8.889537,-62.91635,75.74792
1701916660287,Global Eye Tracking,Right,,3.601101,-63.25223,75.90836
1701916660399,Player,position,-,-0.005570104,1.672907,-0.06903876
1701916660399,Player,orientation,,6.895523,355.5349,358.4809
1701916660399,Global Eye Tracking,Left,,9.587571,-62.37775,76.11835
1701916660399,Global Eye Tracking,Right,,4.307959,-62.73571,76.31034
1701916660510,Player,position,-,-0.005095163,1.673146,-0.06912012
1701916660510,Player,orientation,,6.782961,355.5685,358.4669
1701916660510,Global Eye Tracking,Left,,10.50195,-63.41716,75.1096
1701916660510,Global Eye Tracking,Right,,5.233727,-63.8131,75.33029
1701916660621,Player,position,-,-0.00468991,1.673259,-0.06886609
1701916660621,Player,orientation,,6.761879,355.4983,358.3782
1701916660621,Global Eye Tracking,Left,,11.21847,-62.24557,76.00555
1701916660621,Global Eye Tracking,Right,,5.960459,-62.65472,76.26794
1701916660733,Player,position,-,-0.004184607,1.673205,-0.06861088
1701916660733,Player,orientation,,6.758029,355.4444,358.3979
1701916660733,Global Eye Tracking,Left,,13.98813,-61.23903,76.38373
1701916660733,Global Eye Tracking,Right,,8.771987,-61.73629,76.76474
1701916660844,Player,position,-,-0.003683232,1.673112,-0.06828901
1701916660844,Player,orientation,,6.767069,355.3562,358.333
1701916660844,Global Eye Tracking,Left,,14.75715,-61.87121,75.71333
1701916660844,Global Eye Tracking,Right,,9.555827,-62.40275,76.11631
1701916660955,Player,position,-,-0.00309773,1.67297,-0.06797798
1701916660955,Player,orientation,,6.801926,355.3606,358.2582
1701916660955,Global Eye Tracking,Left,,13.64109,-62.52015,75.37591
1701916660955,Global Eye Tracking,Right,,8.42205,-63.01673,75.73047
1701916661067,Player,position,-,-0.002788894,1.673182,-0.06789349
1701916661067,Player,orientation,,6.679276,355.364,358.2227
1701916661067,Global Eye Tracking,Left,,12.91131,-62.0279,75.92027
1701916661067,Global Eye Tracking,Right,,7.680611,-62.49134,76.25401
1701916661165,Player,position,-,-0.002845902,1.676505,-0.06847329
1701916661165,Player,orientation,,5.236596,355.2473,357.9936
1701916661165,Global Eye Tracking,Left,,12.50179,-61.0832,76.76897
1701916661165,Global Eye Tracking,Right,,7.266975,-61.52296,77.09657
1701916661276,Player,position,-,-0.002364451,1.682515,-0.07111809
1701916661276,Player,orientation,,2.654269,355.5418,358.0847
1701916661276,Global Eye Tracking,Left,,7.291576,-52.9357,83.37604
1701916661276,Global Eye Tracking,Right,,1.996016,-53.1391,83.54772
1701916661387,Player,position,-,0.0007178485,1.690851,-0.07533161
1701916661387,Player,orientation,,358.6558,357.3623,358.7218
