unix_ms,event_type,title,description,x,y,z
1701917041978,Global Eye Tracking,Left,,31.09129,38.50229,90.71143
1701917041978,Global Eye Tracking,Right,,26.20945,39.34687,92.05819
1701917042090,Player,position,-,-1.610001,1.710544,3.676747
1701917042090,Player,orientation,,349.0524,0.6954797,356.9794
1701917042090,Global Eye Tracking,Left,,-7.445085,45.57475,93.35606
1701917042090,Global Eye Tracking,Right,,-12.73787,45.59244,92.83748
1701917042201,Player,position,-,-1.610291,1.710639,3.676565
1701917042201,Player,orientation,,348.953,0.7370924,357.0247
1701917042201,Global Eye Tracking,Left,,-7.215592,46.23124,93.04651
1701917042201,Global Eye Tracking,Right,,-12.50978,46.24324,92.54234
1701917042312,Player,position,-,-1.61096,1.71071,3.676389
1701917042312,Player,orientation,,348.9149,0.5532659,357.1267
1701917042312,Global Eye Tracking,Left,,-7.827476,46.22055,93.01146
1701917042312,Global Eye Tracking,Right,,-13.11654,46.22086,92.47691
1701917042424,Player,position,-,-1.61138,1.710648,3.676294
1701917042424,Player,orientation,,348.9497,0.462068,357.1572
1701917042424,Global Eye Tracking,Left,,-7.108986,45.7157,93.30768
1701917042424,Global Eye Tracking,Right,,-12.40734,45.73272,92.80894
1701917042535,Player,position,-,-1.611502,1.71054,3.676281
1701917042535,Player,orientation,,349.0141,0.5483872,357.1458
1701917042535,Global Eye Tracking,Left,,-6.342271,45.22184,93.59174
1701917042535,Global Eye Tracking,Right,,-11.64783,45.26072,93.12923
1701917042647,Player,position,-,-1.611821,1.710607,3.676323
1701917042647,Player,orientation,,348.9659,0.5175871,357.1639
1701917042647,Global Eye Tracking,Left,,-7.219117,46.32446,92.9994
1701917042647,Global Eye Tracking,Right,,-12.51578,46.33389,92.49613
1701917042759,Player,position,-,-1.611979,1.710742,3.676608
1701917042759,Player,orientation,,348.8994,0.5563094,357.1355
1701917042759,Global Eye Tracking,Left,,-3.048078,32.15664,98.91908
1701917042759,Global Eye Tracking,Right,,-8.379183,32.32408,98.63161
1701917042870,Player,position,-,-1.612144,1.710535,3.677269
1701917042870,Player,orientation,,349.0389,0.6490315,357.197
1701917042870,Global Eye Tracking,Left,,3.367024,10.11935,103.197
1701917042870,Global Eye Tracking,Right,,-1.974164,10.38768,103.299
1701917042980,Player,position,-,-1.612659,1.710296,3.677904
1701917042980,Player,orientation,,349.2226,0.4987371,357.2701
1701917042980,Global Eye Tracking,Left,,3.729277,10.64457,103.1329
1701917042980,Global Eye Tracking,Right,,-1.611226,10.90946,103.2535
1701917043092,Player,position,-,-1.612766,1.7102,3.678425
1701917043092,Player,orientation,,349.3025,0.5084846,357.2651
1701917043092,Global Eye Tracking,Left,,37.27098,4.296542,95.75911
1701917043092,Global Eye Tracking,Right,,32.64815,4.599218,97.59361
1701917043204,Player,position,-,-1.612674,1.710108,3.678851
1701917043204,Player,orientation,,349.3347,0.5927854,357.223
1701917043204,Global Eye Tracking,Left,,37.10038,3.383391,95.85255
1701917043204,Global Eye Tracking,Right,,32.47076,3.673212,97.6824
1701917043315,Player,position,-,-1.61277,1.709987,3.679333
1701917043315,Player,orientation,,349.3432,0.5644289,357.2609
1701917043315,Global Eye Tracking,Left,,37.02584,2.536234,95.89577
1701917043315,Global Eye Tracking,Right,,32.39254,2.808984,97.72517
1701917043426,Player,position,-,-1.612564,1.710065,3.679757
1701917043426,Player,orientation,,349.2485,0.6141046,357.2301
1701917043426,Global Eye Tracking,Left,,37.50674,3.335938,95.68253
1701917043426,Global Eye Tracking,Right,,32.89215,3.620397,97.53072
1701917043538,Player,position,-,-1.612119,1.709925,3.680067
1701917043538,Player,orientation,,349.3182,0.8561736,357.1655
1701917043538,Global Eye Tracking,Left,,17.06295,3.536999,101.8978
1701917043538,Global Eye Tracking,Right,,11.85524,3.812365,102.751
1701917043649,Player,position,-,-1.612229,1.709327,3.680738
1701917043649,Player,orientation,,349.6191,0.8023328,357.1312
1701917043649,Global Eye Tracking,Left,,16.11376,2.532609,102.0879
1701917043649,Global Eye Tracking,Right,,10.88914,2.801793,102.8939
1701917043760,Player,position,-,-1.61242,1.7087,3.681313
1701917043760,Player,orientation,,349.9335,0.7889999,357.1899
1701917043760,Global Eye Tracking,Left,,15.23093,2.229213,102.2459
1701917043760,Global Eye Tracking,Right,,9.992678,2.49271,103.0062
1701917043858,Player,position,-,-1.612659,1.708613,3.681452
1701917043858,Player,orientation,,349.9701,0.7203475,357.1917
1701917043858,Global Eye Tracking,Left,,15.32525,4.312812,102.1969
1701917043858,Global Eye Tracking,Right,,10.08843,4.592275,102.9564
1701917043970,Player,position,-,-1.612922,1.708785,3.681373
1701917043970,Player,orientation,,349.878,0.6517849,357.2368
1701917043970,Global Eye Tracking,Left,,15.97151,2.512619,102.1145
1701917043970,Global Eye Tracking,Right,,10.74603,2.775725,102.9132
1701917044080,Player,position,-,-1.61307,1.708657,3.6812
1701917044080,Player,orientation,,349.9237,0.6840318,357.2916
1701917044080,Global Eye Tracking,Left,,16.27282,3.803495,102.0409
1701917044080,Global Eye Tracking,Right,,11.05203,4.072319,102.8521
1701917044193,Player,position,-,-1.613026,1.708463,3.680774
1701917044193,Player,orientation,,350.0023,0.8163739,357.2568
1701917044193,Global Eye Tracking,Left,,16.45983,2.744239,102.0232
1701917044193,Global Eye Tracking,Right,,11.24091,3.006902,102.8471
1701917044303,Player,position,-,-1.613423,1.708279,3.680003
1701917044303,Player,orientation,,350.0829,0.7309943,357.299
1701917044303,Global Eye Tracking,Left,,21.50031,0.5005188,100.9577
1701917044303,Global Eye Tracking,Right,,16.37979,0.7381471,102.0496
1701917044415,Player,position,-,-1.61376,1.708436,3.678991
1701917044415,Player,orientation,,349.9733,0.7279825,357.3401
1701917044415,Global Eye Tracking,Left,,22.02254,-0.7485476,100.8075
1701917044415,Global Eye Tracking,Right,,16.91507,-0.5289986,101.9288
1701917044527,Player,position,-,-1.614191,1.70862,3.678105
1701917044527,Player,orientation,,349.874,0.6205437,357.3701
1701917044527,Global Eye Tracking,Left,,37.31884,-1.150542,95.7305
1701917044527,Global Eye Tracking,Right,,32.69682,-0.9605509,97.58211
1701917044637,Player,position,-,-1.614592,1.708644,3.677484
1701917044637,Player,orientation,,349.8556,0.4692726,357.422
1701917044637,Global Eye Tracking,Left,,43.31563,0.2099764,92.98719
1701917044637,Global Eye Tracking,Right,,38.95856,0.41611,95.08255
1701917044749,Player,position,-,-1.614634,1.708525,3.677053
1701917044749,Player,orientation,,349.9249,0.519075,357.4068
1701917044749,Global Eye Tracking,Left,,43.15926,-0.8252777,93.04175
1701917044749,Global Eye Tracking,Right,,38.79823,-0.6454619,95.13182
1701917044861,Player,position,-,-1.614726,1.708611,3.676618
1701917044861,Player,orientation,,349.9033,0.6483418,357.343
1701917044861,Global Eye Tracking,Left,,42.69585,-0.01725304,93.29137
1701917044861,Global Eye Tracking,Right,,38.30818,0.1909477,95.36369
1701917044972,Player,position,-,-1.615188,1.708611,3.676064
1701917044972,Player,orientation,,349.9019,0.4562708,357.4305
1701917044972,Global Eye Tracking,Left,,42.45673,0.4930204,93.41705
1701917044972,Global Eye Tracking,Right,,38.05852,0.7071985,95.47842
1701917045084,Player,position,-,-1.614952,1.708613,3.675309
1701917045084,Player,orientation,,349.9116,0.4087914,357.4786
1701917045084,Global Eye Tracking,Left,,42.48094,0.9310812,93.40929
1701917045084,Global Eye Tracking,Right,,38.08779,1.147425,95.46895
1701917045195,Player,position,-,-1.614309,1.708795,3.67449
1701917045195,Player,orientation,,349.7968,0.4830828,357.3359
1701917045195,Global Eye Tracking,Left,,42.80746,0.9292278,93.24725
1701917045195,Global Eye Tracking,Right,,38.42973,1.154818,95.31971
1701917045292,Player,position,-,-1.613623,1.708792,3.673997
1701917045292,Player,orientation,,349.7729,0.4567715,357.2774
1701917045292,Global Eye Tracking,Left,,42.64151,0.7266027,93.32719
1701917045292,Global Eye Tracking,Right,,38.25561,0.9542479,95.3938
1701917045403,Player,position,-,-1.612523,1.708916,3.673673
1701917045403,Player,orientation,,349.7065,0.5003498,357.1366
1701917045403,Global Eye Tracking,Left,,42.7065,1.67298,93.30043
